ReservationID,CusomterID,ReservationDate,EmployeeID,HotelID,CheckIn,CheckOut,NumGuests,IsBusinessTripFlag
100004619,1295,8/8/2023,10064,109,9/8/2023,9/17/2023,6,0
100004620,1454,3/18/2023,10044,106,4/28/2023,5/2/2023,3,0
100004621,1226,8/1/2023,10050,107,8/7/2023,8/14/2023,1,1
100004622,1425,2/18/2023,10009,107,3/29/2023,4/5/2023,3,1
100004623,1442,8/18/2023,10087,109,8/19/2023,8/23/2023,5,0
100004624,1329,1/22/2023,10024,101,3/26/2023,4/1/2023,5,1
100004625,1227,3/28/2023,10056,108,4/5/2023,4/13/2023,3,1
100004626,1019,12/5/2023,10021,101,1/5/2024,1/8/2024,4,1
100004627,1438,3/12/2023,10001,102,3/14/2023,3/18/2023,2,1
100004628,1088,3/6/2023,10050,101,5/1/2023,5/8/2023,5,1
100004629,1380,4/20/2023,10064,107,7/1/2023,7/4/2023,2,1
100004630,1349,4/16/2023,10029,109,4/24/2023,5/3/2023,2,1
100004631,1326,11/23/2023,10010,102,1/21/2024,1/24/2024,6,0
100004632,1242,5/8/2023,10080,109,6/29/2023,7/6/2023,6,1
100004633,1108,2/24/2023,10055,108,5/22/2023,5/29/2023,5,1
100004634,1288,2/20/2023,10035,107,3/3/2023,3/9/2023,1,0
100004635,1429,6/24/2023,10012,102,6/28/2023,7/5/2023,2,1
100004636,1471,1/10/2023,10060,104,1/13/2023,1/14/2023,1,0
100004637,1242,10/29/2023,10090,103,12/27/2023,1/2/2024,4,0
100004638,1360,7/5/2023,10046,100,8/19/2023,8/26/2023,6,0
100004639,1490,12/5/2023,10063,105,2/11/2024,2/12/2024,2,1
100004640,1238,9/30/2023,10016,100,12/28/2023,1/4/2024,6,0
100004641,1343,5/12/2023,10005,100,5/23/2023,5/29/2023,3,0
100004642,1347,6/23/2023,10081,100,8/23/2023,8/29/2023,6,1
100004643,1498,9/28/2023,10063,104,12/17/2023,12/20/2023,5,0
100004644,1300,3/12/2023,10093,104,5/8/2023,5/16/2023,6,0
100004645,1284,12/12/2023,10027,106,2/3/2024,2/9/2024,6,1
100004646,1027,12/29/2023,10052,101,3/8/2024,3/15/2024,2,0
100004647,1332,1/15/2023,10032,104,3/30/2023,3/31/2023,3,1
100004648,1429,10/8/2023,10084,105,11/29/2023,12/8/2023,4,1
100004649,1497,8/6/2023,10074,100,9/25/2023,10/5/2023,3,0
100004650,1270,12/30/2023,10010,102,2/11/2024,2/16/2024,5,0
100004651,1200,9/5/2023,10035,108,9/24/2023,10/2/2023,1,1
100004652,1437,4/10/2023,10024,101,6/9/2023,6/18/2023,4,0
100004653,1115,6/15/2023,10041,100,8/24/2023,8/31/2023,3,0
100004654,1088,6/2/2023,10067,107,8/6/2023,8/7/2023,5,0
100004655,1477,2/1/2023,10003,104,3/24/2023,3/27/2023,5,0
100004656,1350,11/30/2023,10045,104,2/20/2024,2/21/2024,6,1
100004657,1266,3/14/2023,10022,108,3/29/2023,4/2/2023,4,0
100004658,1279,11/2/2023,10010,105,1/7/2024,1/15/2024,5,1
100004659,1309,2/8/2023,10058,100,3/31/2023,4/4/2023,5,0
100004660,1005,4/11/2023,10030,102,4/29/2023,4/30/2023,6,0
100004661,1366,2/3/2023,10026,101,4/29/2023,5/5/2023,1,1
100004662,1281,3/20/2023,10022,104,4/16/2023,4/21/2023,3,0
100004663,1171,12/31/2023,10052,105,2/22/2024,2/28/2024,5,1
100004664,1425,6/19/2023,10051,102,8/3/2023,8/11/2023,6,1
100004665,1176,1/28/2023,10069,109,4/24/2023,5/3/2023,1,1
100004666,1139,11/21/2023,10082,103,11/26/2023,12/2/2023,1,0
100004667,1406,1/4/2023,10086,101,3/24/2023,3/28/2023,1,1
100004668,1415,11/2/2023,10054,104,12/31/2023,1/9/2024,1,1
100004669,1054,2/5/2023,10027,106,2/11/2023,2/12/2023,1,0
100004670,1321,11/18/2023,10064,108,11/19/2023,11/23/2023,4,1
100004671,1288,12/30/2023,10039,109,2/11/2024,2/12/2024,2,1
100004672,1141,1/10/2023,10087,105,2/24/2023,3/5/2023,4,1
100004673,1252,10/6/2023,10028,106,12/10/2023,12/11/2023,5,0
100004674,1387,2/21/2023,10069,103,4/10/2023,4/20/2023,1,0
100004675,1307,1/18/2023,10029,109,3/25/2023,3/29/2023,1,1
100004676,1499,8/28/2023,10077,108,11/11/2023,11/19/2023,2,1
100004677,1156,2/27/2023,10047,104,4/12/2023,4/19/2023,1,0
100004678,1411,1/22/2023,10023,103,4/2/2023,4/6/2023,4,0
100004679,1379,4/8/2023,10020,101,4/21/2023,5/1/2023,4,1
100004680,1327,3/8/2023,10065,103,3/15/2023,3/23/2023,5,1
100004681,1329,8/18/2023,10006,106,8/26/2023,8/30/2023,6,0
100004682,1483,6/15/2023,10022,101,6/17/2023,6/27/2023,3,0
100004683,1122,6/1/2023,10086,100,7/8/2023,7/11/2023,3,0
100004684,1484,6/12/2023,10014,107,6/14/2023,6/17/2023,6,0
100004685,1253,11/29/2023,10012,108,12/27/2023,1/4/2024,4,0
100004686,1276,6/23/2023,10098,109,9/15/2023,9/23/2023,1,0
100004687,1295,8/8/2023,10069,100,9/20/2023,9/30/2023,5,1
100004688,1245,5/15/2023,10074,101,7/12/2023,7/16/2023,2,0
100004689,1062,5/15/2023,10026,104,5/20/2023,5/29/2023,2,0
100004690,1455,2/20/2023,10082,100,3/11/2023,3/14/2023,3,0
100004691,1273,3/25/2023,10056,108,5/13/2023,5/15/2023,1,1
100004692,1405,4/19/2023,10049,109,5/23/2023,5/25/2023,1,0
100004693,1247,2/25/2023,10084,103,5/17/2023,5/20/2023,5,1
100004694,1445,6/3/2023,10006,101,8/11/2023,8/21/2023,1,1
100004695,1237,10/31/2023,10061,104,1/13/2024,1/19/2024,2,1
100004696,1029,5/24/2023,10096,102,5/31/2023,6/3/2023,5,0
100004697,1165,3/8/2023,10034,109,4/7/2023,4/13/2023,4,1
100004698,1042,6/2/2023,10005,107,6/29/2023,7/7/2023,5,1
100004699,1036,1/23/2023,10094,106,3/7/2023,3/11/2023,3,0
100004700,1251,6/16/2023,10006,101,8/14/2023,8/18/2023,5,0
100004701,1483,7/13/2023,10053,105,10/4/2023,10/9/2023,1,1
100004702,1404,8/29/2023,10054,104,10/8/2023,10/15/2023,5,1
100004703,1458,5/9/2023,10071,107,5/14/2023,5/19/2023,5,1
100004704,1190,12/13/2023,10015,109,1/20/2024,1/23/2024,2,0
100004705,1272,3/22/2023,10029,108,5/27/2023,6/2/2023,5,1
100004706,1248,12/1/2023,10065,103,1/29/2024,2/4/2024,1,0
100004707,1342,12/16/2023,10047,106,2/16/2024,2/17/2024,1,1
100004708,1013,8/21/2023,10062,106,10/4/2023,10/5/2023,6,0
100004709,1283,5/2/2023,10047,106,5/26/2023,5/31/2023,4,0
100004710,1000,3/11/2023,10013,100,4/5/2023,4/8/2023,3,1
100004711,1361,4/28/2023,10002,101,7/18/2023,7/19/2023,5,1
100004712,1247,7/27/2023,10053,105,8/23/2023,8/30/2023,2,1
100004713,1133,11/1/2023,10054,101,11/3/2023,11/8/2023,2,0
100004714,1117,8/4/2023,10066,109,9/5/2023,9/9/2023,4,0
100004715,1399,2/27/2023,10086,104,5/15/2023,5/17/2023,2,1
100004716,1434,10/19/2023,10028,104,1/5/2024,1/15/2024,6,1
100004717,1313,8/12/2023,10000,103,11/5/2023,11/13/2023,2,0
100004718,1111,4/22/2023,10066,106,4/26/2023,5/2/2023,1,0
100004719,1484,6/9/2023,10018,103,8/11/2023,8/14/2023,5,0
100004720,1216,9/1/2023,10069,108,10/22/2023,10/24/2023,1,0
100004721,1055,6/28/2023,10017,100,7/5/2023,7/8/2023,3,1
100004722,1342,7/28/2023,10027,103,8/22/2023,8/30/2023,3,1
100004723,1465,5/1/2023,10020,109,7/21/2023,7/28/2023,6,1
100004724,1314,6/17/2023,10014,103,7/17/2023,7/27/2023,4,0
100004725,1005,5/19/2023,10038,100,7/13/2023,7/17/2023,1,0
100004726,1375,7/16/2023,10021,103,7/21/2023,7/30/2023,6,1
100004727,1028,3/21/2023,10066,106,4/3/2023,4/8/2023,1,0
100004728,1017,11/7/2023,10009,102,12/19/2023,12/28/2023,1,0
100004729,1180,10/28/2023,10078,103,11/14/2023,11/16/2023,6,0
100004730,1026,11/7/2023,10055,108,11/8/2023,11/9/2023,6,0
100004731,1159,4/30/2023,10061,102,7/11/2023,7/13/2023,2,1
100004732,1247,4/23/2023,10068,101,6/3/2023,6/13/2023,1,0
100004733,1108,8/17/2023,10062,102,9/26/2023,9/29/2023,1,1
100004734,1029,5/28/2023,10045,101,6/5/2023,6/6/2023,5,1
100004735,1317,6/24/2023,10023,101,8/15/2023,8/20/2023,2,0
100004736,1096,9/5/2023,10097,105,11/22/2023,11/24/2023,5,0
100004737,1356,9/24/2023,10083,102,11/3/2023,11/12/2023,6,0
100004738,1106,3/29/2023,10000,104,6/9/2023,6/10/2023,2,1
100004739,1380,1/27/2023,10022,102,2/25/2023,3/5/2023,4,0
100004740,1436,7/14/2023,10038,103,8/10/2023,8/20/2023,5,0
100004741,1032,1/10/2023,10088,105,3/24/2023,3/25/2023,4,0
100004742,1144,7/12/2023,10089,108,8/7/2023,8/14/2023,6,0
100004743,1408,9/9/2023,10032,102,11/27/2023,12/4/2023,4,0
100004744,1087,10/17/2023,10097,102,12/19/2023,12/21/2023,3,1
100004745,1424,7/23/2023,10063,102,9/12/2023,9/18/2023,6,0
100004746,1206,10/11/2023,10043,106,12/16/2023,12/22/2023,4,0
100004747,1033,2/15/2023,10086,109,3/8/2023,3/13/2023,4,1
100004748,1417,7/31/2023,10052,105,9/10/2023,9/20/2023,1,0
100004749,1237,12/22/2023,10078,103,3/2/2024,3/8/2024,2,0
100004750,1312,10/29/2023,10056,107,11/5/2023,11/7/2023,4,0
100004751,1057,2/2/2023,10078,100,3/1/2023,3/8/2023,1,0
100004752,1234,4/14/2023,10072,101,5/19/2023,5/24/2023,3,0
100004753,1198,2/18/2023,10042,102,4/4/2023,4/11/2023,2,0
100004754,1402,12/30/2023,10007,102,1/22/2024,2/1/2024,2,0
100004755,1486,2/18/2023,10000,103,5/13/2023,5/22/2023,2,1
100004756,1401,7/16/2023,10037,100,9/26/2023,10/1/2023,4,0
100004757,1434,4/4/2023,10003,104,6/10/2023,6/15/2023,3,1
100004758,1186,5/16/2023,10027,102,7/21/2023,7/25/2023,3,0
100004759,1141,7/3/2023,10013,103,9/22/2023,9/27/2023,5,0
100004760,1333,1/31/2023,10061,107,4/10/2023,4/20/2023,3,0
100004761,1201,2/14/2023,10061,107,4/16/2023,4/23/2023,2,0
100004762,1348,9/9/2023,10014,101,10/9/2023,10/14/2023,1,0
100004763,1193,12/31/2023,10052,101,1/31/2024,2/5/2024,4,0
100004764,1187,3/13/2023,10075,101,3/19/2023,3/25/2023,6,0
100004765,1341,12/16/2023,10045,102,1/14/2024,1/15/2024,4,1
100004766,1472,7/5/2023,10001,104,8/8/2023,8/16/2023,4,1
100004767,1003,10/28/2023,10049,105,11/29/2023,12/9/2023,3,1
100004768,1238,9/4/2023,10008,104,10/6/2023,10/14/2023,5,1
100004769,1493,9/30/2023,10043,100,12/18/2023,12/25/2023,3,1
100004770,1400,8/18/2023,10097,104,9/29/2023,10/2/2023,6,1
100004771,1228,6/1/2023,10073,105,8/15/2023,8/23/2023,2,0
100004772,1431,1/17/2023,10080,105,2/25/2023,3/7/2023,3,0
100004773,1240,2/19/2023,10000,108,3/6/2023,3/16/2023,6,0
100004774,1052,7/19/2023,10033,103,10/6/2023,10/11/2023,1,1
100004775,1385,1/12/2023,10073,101,4/8/2023,4/17/2023,2,0
100004776,1069,6/19/2023,10038,109,6/25/2023,7/5/2023,2,0
100004777,1267,10/21/2023,10065,108,12/6/2023,12/13/2023,3,0
100004778,1314,8/9/2023,10054,105,10/3/2023,10/12/2023,3,1
100004779,1188,10/7/2023,10055,102,11/12/2023,11/13/2023,2,0
100004780,1442,2/3/2023,10083,100,4/12/2023,4/17/2023,1,1
100004781,1205,1/27/2023,10094,104,4/6/2023,4/7/2023,1,1
100004782,1418,11/9/2023,10084,105,12/22/2023,12/26/2023,2,0
100004783,1195,4/17/2023,10044,105,5/5/2023,5/7/2023,6,1
100004784,1378,12/24/2023,10000,103,2/13/2024,2/19/2024,4,1
100004785,1208,10/1/2023,10008,106,11/21/2023,11/30/2023,5,1
100004786,1264,6/15/2023,10059,104,8/4/2023,8/5/2023,4,0
100004787,1148,3/24/2023,10020,101,6/9/2023,6/13/2023,2,0
100004788,1089,3/23/2023,10048,108,3/31/2023,4/5/2023,3,0
100004789,1089,11/30/2023,10055,109,12/24/2023,12/31/2023,3,0
100004790,1195,10/19/2023,10088,102,12/30/2023,1/5/2024,6,1
100004791,1044,2/21/2023,10017,108,5/19/2023,5/25/2023,5,0
100004792,1326,2/14/2023,10099,104,4/12/2023,4/22/2023,1,0
100004793,1402,4/19/2023,10097,108,5/14/2023,5/17/2023,6,1
100004794,1271,12/6/2023,10047,107,2/2/2024,2/9/2024,6,1
100004795,1239,8/2/2023,10012,105,9/8/2023,9/12/2023,5,0
100004796,1121,4/5/2023,10026,102,5/23/2023,5/28/2023,4,1
100004797,1073,7/7/2023,10041,103,10/3/2023,10/8/2023,2,0
100004798,1080,3/6/2023,10082,101,4/20/2023,4/30/2023,2,1
100004799,1050,9/14/2023,10071,104,9/20/2023,9/29/2023,5,1
100004800,1240,11/9/2023,10077,103,1/17/2024,1/25/2024,4,1
100004801,1434,7/20/2023,10004,101,9/16/2023,9/17/2023,1,0
100004802,1353,1/4/2023,10058,101,2/13/2023,2/15/2023,6,1
100004803,1162,5/10/2023,10011,104,7/7/2023,7/12/2023,1,1
100004804,1343,6/22/2023,10061,103,8/4/2023,8/7/2023,1,0
100004805,1026,2/28/2023,10091,106,3/16/2023,3/23/2023,6,0
100004806,1492,6/2/2023,10070,105,8/7/2023,8/16/2023,6,1
100004807,1305,11/18/2023,10032,109,1/2/2024,1/12/2024,3,0
100004808,1090,12/20/2023,10015,104,3/19/2024,3/24/2024,5,0
100004809,1330,1/3/2023,10011,107,2/13/2023,2/23/2023,2,0
100004810,1358,3/2/2023,10047,102,3/22/2023,3/24/2023,5,0
100004811,1377,4/19/2023,10078,100,7/7/2023,7/17/2023,5,0
100004812,1370,9/12/2023,10041,109,9/20/2023,9/26/2023,2,1
100004813,1420,4/7/2023,10029,104,6/22/2023,6/29/2023,1,1
100004814,1089,1/20/2023,10064,108,4/11/2023,4/21/2023,2,1
100004815,1124,2/15/2023,10062,104,3/25/2023,3/26/2023,3,0
100004816,1040,3/24/2023,10011,103,5/2/2023,5/8/2023,2,1
100004817,1328,5/25/2023,10055,102,8/2/2023,8/3/2023,1,0
100004818,1470,3/23/2023,10006,102,4/1/2023,4/10/2023,6,0
100004819,1373,10/23/2023,10083,102,12/11/2023,12/19/2023,6,1
100004820,1309,9/8/2023,10044,102,10/19/2023,10/25/2023,3,0
100004821,1215,5/18/2023,10029,101,5/29/2023,5/31/2023,6,1
100004822,1124,9/14/2023,10079,102,12/11/2023,12/17/2023,3,0
100004823,1329,4/17/2023,10014,108,5/12/2023,5/18/2023,4,0
100004824,1403,7/28/2023,10019,105,9/4/2023,9/5/2023,3,0
100004825,1190,11/3/2023,10011,108,11/12/2023,11/18/2023,5,1
100004826,1474,4/11/2023,10025,101,7/4/2023,7/6/2023,3,0
100004827,1416,8/19/2023,10017,108,10/20/2023,10/22/2023,5,1
100004828,1096,7/10/2023,10059,103,8/10/2023,8/11/2023,1,0
100004829,1273,2/28/2023,10091,102,3/30/2023,4/3/2023,1,0
100004830,1151,4/3/2023,10032,103,4/24/2023,4/28/2023,4,0
100004831,1499,5/13/2023,10085,103,6/12/2023,6/21/2023,1,0
100004832,1351,4/21/2023,10023,104,5/28/2023,5/30/2023,1,0
100004833,1192,3/20/2023,10059,107,5/28/2023,5/29/2023,1,1
100004834,1224,8/22/2023,10067,107,9/26/2023,10/5/2023,1,0
100004835,1473,1/26/2023,10056,104,4/2/2023,4/8/2023,5,0
100004836,1051,12/29/2023,10087,100,1/16/2024,1/17/2024,5,0
100004837,1483,7/8/2023,10009,109,8/2/2023,8/3/2023,5,1
100004838,1040,4/15/2023,10085,106,5/12/2023,5/16/2023,6,1
100004839,1150,1/30/2023,10025,104,2/23/2023,2/27/2023,5,1
100004840,1317,4/28/2023,10083,102,5/4/2023,5/6/2023,2,0
100004841,1432,3/31/2023,10022,101,5/31/2023,6/1/2023,3,1
100004842,1351,10/24/2023,10051,105,11/3/2023,11/12/2023,2,0
100004843,1011,2/1/2023,10087,109,2/17/2023,2/22/2023,5,1
100004844,1124,5/25/2023,10008,107,7/15/2023,7/22/2023,5,0
100004845,1283,12/15/2023,10009,101,12/20/2023,12/22/2023,3,1
100004846,1048,2/26/2023,10000,100,5/3/2023,5/6/2023,1,1
100004847,1283,11/29/2023,10007,108,1/19/2024,1/27/2024,3,1
100004848,1478,5/4/2023,10060,101,6/2/2023,6/8/2023,6,0
100004849,1411,2/28/2023,10050,108,4/24/2023,4/27/2023,1,1
100004850,1313,5/20/2023,10005,100,6/30/2023,7/9/2023,3,0
100004851,1498,3/15/2023,10052,103,4/25/2023,5/1/2023,2,0
100004852,1256,12/14/2023,10090,102,1/20/2024,1/29/2024,4,1
100004853,1351,12/11/2023,10097,108,1/3/2024,1/11/2024,6,1
100004854,1445,8/26/2023,10017,100,11/3/2023,11/12/2023,5,1
100004855,1352,2/13/2023,10022,108,3/12/2023,3/19/2023,1,1
100004856,1030,11/25/2023,10089,105,11/26/2023,12/5/2023,6,0
100004857,1048,7/13/2023,10055,108,8/4/2023,8/5/2023,1,1
100004858,1384,5/31/2023,10049,104,6/20/2023,6/29/2023,4,1
100004859,1231,1/2/2023,10096,100,2/22/2023,2/28/2023,3,1
100004860,1139,11/3/2023,10020,100,12/6/2023,12/7/2023,4,1
100004861,1192,9/11/2023,10043,104,11/14/2023,11/16/2023,4,1
100004862,1310,1/27/2023,10022,102,4/19/2023,4/29/2023,2,1
100004863,1315,7/30/2023,10024,106,9/18/2023,9/27/2023,2,1
100004864,1446,10/2/2023,10039,104,11/21/2023,11/27/2023,4,1
100004865,1110,5/6/2023,10037,101,5/8/2023,5/15/2023,2,0
100004866,1244,2/28/2023,10051,102,3/15/2023,3/21/2023,6,1
100004867,1234,4/28/2023,10091,100,5/5/2023,5/8/2023,6,1
100004868,1253,4/6/2023,10078,101,4/10/2023,4/12/2023,4,1
100004869,1460,12/22/2023,10003,104,12/23/2023,12/29/2023,6,0
100004870,1062,11/16/2023,10049,104,1/13/2024,1/16/2024,4,0
100004871,1127,11/28/2023,10019,105,1/29/2024,1/31/2024,3,1
100004872,1181,5/4/2023,10043,103,5/11/2023,5/15/2023,2,0
100004873,1319,6/20/2023,10007,109,9/18/2023,9/27/2023,5,1
100004874,1094,6/18/2023,10015,104,7/9/2023,7/14/2023,5,0
100004875,1492,8/31/2023,10042,109,9/13/2023,9/19/2023,2,1
100004876,1301,6/22/2023,10054,105,7/31/2023,8/7/2023,1,0
100004877,1280,2/15/2023,10047,105,4/18/2023,4/26/2023,4,1
100004878,1165,11/13/2023,10081,109,1/11/2024,1/15/2024,2,0
100004879,1322,3/23/2023,10017,107,6/8/2023,6/9/2023,4,0
100004880,1217,12/23/2023,10043,105,1/25/2024,2/4/2024,6,0
100004881,1426,9/10/2023,10016,103,10/26/2023,11/2/2023,2,0
100004882,1132,3/29/2023,10088,106,6/18/2023,6/19/2023,6,0
100004883,1302,1/18/2023,10097,101,3/27/2023,4/5/2023,1,0
100004884,1088,10/24/2023,10078,106,11/21/2023,12/1/2023,4,1
100004885,1480,11/9/2023,10092,104,1/21/2024,1/29/2024,5,1
100004886,1463,2/21/2023,10085,102,4/8/2023,4/16/2023,2,0
100004887,1257,1/25/2023,10020,104,4/7/2023,4/17/2023,1,0
100004888,1131,8/3/2023,10044,108,10/10/2023,10/15/2023,2,0
100004889,1024,8/15/2023,10002,105,9/12/2023,9/19/2023,3,1
100004890,1433,6/3/2023,10077,100,8/24/2023,8/31/2023,2,0
100004891,1219,9/26/2023,10048,100,12/9/2023,12/19/2023,1,1
100004892,1101,6/20/2023,10027,103,8/8/2023,8/12/2023,6,1
100004893,1390,9/15/2023,10089,107,10/9/2023,10/11/2023,4,0
100004894,1210,11/9/2023,10013,108,11/14/2023,11/23/2023,4,0
100004895,1312,10/22/2023,10057,109,1/8/2024,1/17/2024,4,0
100004896,1356,4/10/2023,10099,104,4/29/2023,5/6/2023,1,0
100004897,1067,10/24/2023,10034,108,1/4/2024,1/5/2024,3,1
100004898,1241,5/16/2023,10069,107,7/7/2023,7/17/2023,6,1
100004899,1368,1/7/2023,10016,102,2/16/2023,2/23/2023,6,0
100004900,1133,11/4/2023,10055,107,11/5/2023,11/8/2023,2,1
100004901,1317,4/14/2023,10066,100,5/4/2023,5/7/2023,5,1
100004902,1240,12/6/2023,10029,100,3/3/2024,3/13/2024,5,0
100004903,1448,7/8/2023,10074,107,10/2/2023,10/8/2023,2,1
100004904,1295,8/25/2023,10031,101,9/16/2023,9/22/2023,4,0
100004905,1349,1/28/2023,10008,102,1/30/2023,2/5/2023,2,0
100004906,1412,6/20/2023,10061,108,8/25/2023,9/3/2023,4,0
100004907,1008,7/4/2023,10058,102,9/22/2023,10/1/2023,4,1
100004908,1492,8/25/2023,10044,102,11/21/2023,11/26/2023,3,1
100004909,1061,4/1/2023,10016,104,6/4/2023,6/10/2023,3,0
100004910,1078,5/30/2023,10014,100,6/9/2023,6/16/2023,3,1
100004911,1316,3/21/2023,10099,100,4/11/2023,4/12/2023,3,1
100004912,1146,8/13/2023,10085,105,10/27/2023,10/31/2023,5,0
100004913,1151,12/10/2023,10060,101,3/2/2024,3/11/2024,3,1
100004914,1442,12/11/2023,10060,105,3/9/2024,3/14/2024,3,1
100004915,1206,4/7/2023,10069,108,6/8/2023,6/9/2023,5,1
100004916,1198,1/28/2023,10070,101,3/18/2023,3/26/2023,6,1
100004917,1360,8/14/2023,10030,103,9/9/2023,9/12/2023,3,1
100004918,1317,5/22/2023,10066,108,5/28/2023,6/2/2023,6,1
100004919,1311,4/1/2023,10007,101,5/7/2023,5/12/2023,1,0
100004920,1205,3/12/2023,10075,109,5/26/2023,6/5/2023,1,0
100004921,1241,4/5/2023,10098,109,4/26/2023,5/4/2023,2,0
100004922,1091,9/21/2023,10037,109,10/3/2023,10/11/2023,1,1
100004923,1118,2/3/2023,10062,109,4/9/2023,4/14/2023,5,0
100004924,1013,4/19/2023,10041,107,6/7/2023,6/17/2023,5,1
100004925,1211,3/14/2023,10069,105,4/26/2023,5/2/2023,2,1
100004926,1435,6/11/2023,10006,107,7/25/2023,7/26/2023,1,1
100004927,1076,2/16/2023,10068,106,4/7/2023,4/11/2023,3,0
100004928,1450,9/15/2023,10088,101,10/11/2023,10/21/2023,3,1
100004929,1457,11/17/2023,10073,105,1/7/2024,1/16/2024,5,0
100004930,1392,2/2/2023,10065,109,2/9/2023,2/10/2023,3,0
100004931,1319,4/7/2023,10037,104,6/25/2023,6/26/2023,1,0
100004932,1056,10/9/2023,10088,101,10/28/2023,10/29/2023,2,0
100004933,1100,2/22/2023,10097,107,3/12/2023,3/18/2023,2,1
100004934,1089,7/27/2023,10025,103,9/28/2023,9/29/2023,6,0
100004935,1322,6/1/2023,10016,102,7/31/2023,8/7/2023,2,0
100004936,1409,1/20/2023,10011,102,2/23/2023,2/26/2023,2,0
100004937,1011,9/17/2023,10058,101,10/17/2023,10/25/2023,3,0
100004938,1261,1/3/2023,10092,107,3/29/2023,4/8/2023,3,1
100004939,1366,8/6/2023,10029,109,9/9/2023,9/17/2023,4,0
100004940,1388,8/25/2023,10088,102,11/4/2023,11/13/2023,1,0
100004941,1172,1/26/2023,10075,102,2/9/2023,2/14/2023,6,1
100004942,1384,5/29/2023,10058,102,8/26/2023,9/4/2023,3,1
100004943,1250,1/5/2023,10091,101,2/24/2023,2/27/2023,6,1
100004944,1368,2/5/2023,10076,101,4/21/2023,4/26/2023,3,1
100004945,1419,1/17/2023,10016,102,1/29/2023,2/8/2023,6,1
100004946,1074,9/4/2023,10095,109,11/2/2023,11/10/2023,1,0
100004947,1190,5/14/2023,10075,104,5/21/2023,5/26/2023,1,1
100004948,1389,4/28/2023,10083,109,5/4/2023,5/5/2023,2,1
100004949,1259,10/19/2023,10053,109,12/3/2023,12/5/2023,5,0
100004950,1312,10/21/2023,10017,109,11/14/2023,11/17/2023,3,0
100004951,1083,1/14/2023,10097,109,3/13/2023,3/14/2023,6,1
100004952,1063,8/10/2023,10026,100,11/7/2023,11/12/2023,6,0
100004953,1229,2/22/2023,10096,103,3/5/2023,3/9/2023,3,1
100004954,1042,2/5/2023,10006,109,2/13/2023,2/16/2023,6,1
100004955,1116,8/11/2023,10080,104,8/14/2023,8/22/2023,1,1
100004956,1473,8/30/2023,10092,103,11/1/2023,11/7/2023,4,1
100004957,1150,2/13/2023,10039,101,3/2/2023,3/9/2023,2,0
100004958,1234,6/5/2023,10050,105,7/11/2023,7/21/2023,5,0
100004959,1346,12/31/2023,10034,109,3/3/2024,3/6/2024,1,0
100004960,1292,5/21/2023,10039,103,6/22/2023,6/27/2023,3,1
100004961,1449,8/14/2023,10046,105,9/22/2023,10/1/2023,2,1
100004962,1293,6/23/2023,10008,100,8/21/2023,8/31/2023,5,1
100004963,1282,2/4/2023,10075,107,2/14/2023,2/20/2023,6,0
100004964,1302,2/23/2023,10069,100,4/3/2023,4/4/2023,5,1
100004965,1126,3/28/2023,10093,100,6/25/2023,6/28/2023,3,1
100004966,1027,11/13/2023,10001,101,12/2/2023,12/5/2023,3,1
100004967,1337,8/14/2023,10076,108,9/9/2023,9/19/2023,6,1
100004968,1115,5/31/2023,10009,104,6/5/2023,6/6/2023,6,0
100004969,1288,3/23/2023,10022,101,3/31/2023,4/2/2023,3,1
100004970,1213,7/12/2023,10020,104,7/20/2023,7/26/2023,6,0
100004971,1139,11/21/2023,10038,104,11/23/2023,11/26/2023,3,1
100004972,1231,8/9/2023,10071,101,10/23/2023,10/28/2023,5,1
100004973,1216,11/19/2023,10035,105,12/9/2023,12/15/2023,4,1
100004974,1290,12/23/2023,10045,101,1/27/2024,2/4/2024,1,1
100004975,1364,2/7/2023,10071,102,2/19/2023,2/23/2023,4,0
100004976,1007,12/27/2023,10021,102,2/2/2024,2/6/2024,3,0
100004977,1465,5/9/2023,10055,104,7/1/2023,7/2/2023,4,0
100004978,1232,10/29/2023,10051,106,11/9/2023,11/11/2023,6,0
100004979,1185,4/8/2023,10034,107,5/30/2023,6/7/2023,2,0
100004980,1033,1/6/2023,10062,104,1/16/2023,1/22/2023,3,1
100004981,1016,6/21/2023,10068,103,7/29/2023,8/6/2023,5,0
100004982,1465,9/20/2023,10042,102,11/18/2023,11/19/2023,4,1
100004983,1263,4/22/2023,10090,107,6/4/2023,6/14/2023,6,0
100004984,1260,8/5/2023,10064,108,10/18/2023,10/22/2023,2,0
100004985,1060,8/18/2023,10046,102,11/14/2023,11/23/2023,2,0
100004986,1130,12/18/2023,10041,109,2/27/2024,3/1/2024,6,1
100004987,1294,6/12/2023,10041,107,9/8/2023,9/13/2023,3,0
100004988,1455,11/28/2023,10008,108,2/9/2024,2/14/2024,5,1
100004989,1315,11/2/2023,10049,103,11/23/2023,11/25/2023,4,0
100004990,1491,12/22/2023,10062,101,1/24/2024,2/2/2024,1,1
100004991,1281,4/20/2023,10019,101,6/14/2023,6/24/2023,4,0
100004992,1225,9/21/2023,10052,102,12/1/2023,12/4/2023,1,1
100004993,1136,12/30/2023,10092,100,3/11/2024,3/21/2024,6,0
100004994,1348,7/14/2023,10072,109,8/15/2023,8/16/2023,4,0
